id,site,holeID,positionerID,wokID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy
24,LCO,R+11C5,461,flatNominal,7.415572170869309,14.307267112913294,0.0,14.966382012208404,0.3849722044257468,14.98167889845235,-0.3327780504250084,-0.0632990996524832,-0.0986170452223457,-0.0917657673564253,-0.0274496780474648
25,LCO,R+11C6,890,flatNominal,7.426422671785945,14.311024326922762,0.0,14.975372832683924,0.3403463468426111,14.946083027173396,-0.4210367310077929,0.5262032730897841,0.4670014061408032,-0.0911085398571072,-0.0514125359926209
26,LCO,R+11C7,893,flatNominal,7.410245967546926,14.282103938632254,0.0,14.924378931586617,0.3832322306729036,14.945904629935576,-0.3880007409520921,0.2082729592277382,0.4981027909414511,-0.0878653043830728,-0.0326468349221928
27,LCO,R+11C8,294,flatNominal,7.379434377151799,14.33985174901778,0.0,14.979756516599505,0.3853939651392332,14.995403886077563,-0.34306600567636003,-0.2124608534173148,0.2949304240673565,-0.0735528461562527,-0.0212412534806115
28,LCO,R+11C9,462,flatNominal,7.441995111234153,14.331401755259144,0.0,14.98765144465213,0.3497440687353452,14.951128774951936,-0.40083354916376696,0.5355854135685163,0.1202348303232828,-0.0541248139582427,0.0079654678433461
29,LCO,R+12C1,183,flatNominal,7.400981927576148,14.323480591846115,0.0,14.966765019279682,0.3854089506882743,14.986325295657982,-0.36393445937832614,-0.270170684863197,-0.0706665381600496,-0.0463506856805834,-0.0291916366076896
30,LCO,R+12C10,982,flatNominal,7.351973709244534,14.299178683782833,0.0,14.947517445750982,0.3730349400869908,14.92498015406465,-0.4169501475354362,1.157512795649097,0.8860525952469289,-0.0386295884253446,0.0477602575890887
31,LCO,R+12C11,926,flatNominal,7.376935728602749,14.344941629106398,0.0,14.993280391074547,0.3730349400869908,14.99802201045284,-0.3921717334854392,-0.3094670061820711,0.2804843086881642,-0.0412748941230163,0.0575454701246055
32,LCO,R+12C12,186,flatNominal,7.394445357393664,14.322753001872028,0.0,14.971091763840176,0.3730349400869908,14.956139333229517,-0.3712806092668727,0.0720396376692234,-0.4476879590444845,-0.0694965652106744,0.0470617320840612
33,LCO,R+12C13,708,flatNominal,7.37994026571207,14.346431382020306,0.0,14.994770143988456,0.3730349400869908,14.998269676574509,-0.3784088335226291,-0.092439168695975,1.0234359654750795,-0.0399897377817917,0.031873373692586
34,LCO,R+12C14,1050,flatNominal,7.394472187506683,14.336623196588969,0.0,15.004176480568985,0.341401980781685,14.9830407749261,-0.4036145816691952,-0.2841463765561043,1.925266284999778,-0.024934365876959,0.0977389236238289
35,LCO,R+12C15,662,flatNominal,7.366436821853117,14.331563979242237,0.0,14.982834679195726,0.3775230250106219,14.997450296834128,-0.3728257026455247,0.8893593266624413,0.1341300744354678,0.0289230783002214,0.0715995148534173
36,LCO,R+12C2,438,flatNominal,7.359923516312383,14.327132894277304,0.0,14.972488215814352,0.3779137947479499,14.999321263330172,-0.3511584290880689,0.6486544413897236,0.0679297165505194,-0.0644385531542191,-0.0304149806787723
37,LCO,R+12C3,1361,flatNominal,7.4022038127002,14.329664118635492,0.0,14.978002880603643,0.3730349400869908,15.001607720605918,-0.36498308529313267,-0.9538317690765796,-0.0466018898805772,-0.106108235413501,-0.0378613093896873
38,LCO,R+12C4,585,flatNominal,7.401268687429784,14.328768796268886,0.0,14.977107558237035,0.3730349400869908,15.004156664994857,-0.33433888165657727,-0.225790119761002,0.1393655321170331,-0.0918578464763472,-0.0397258399323032
39,LCO,R+12C5,1002,flatNominal,7.422292080914171,14.303499500699663,0.0,14.951838262667817,0.3730349400869908,14.952291898215295,-0.3546467925278633,0.1147215576338522,0.1051701666664774,-0.0746572716620226,-0.0267352545977582
40,LCO,R+12C6,861,flatNominal,7.363834319880679,14.322203704587285,0.0,14.970542466555434,0.3730349400869908,14.962621745152843,-0.3603405926082978,0.3263770366404457,0.4213592736783668,-0.0847394477320084,-0.0154661649881322
41,LCO,R+12C7,521,flatNominal,7.411788114846715,14.317338976848555,0.0,14.965677738816703,0.3730349400869908,14.953733798059849,-0.3568249208804953,0.0748099344486117,0.2285674747117483,-0.0856039782998695,0.0138047981161177
42,LCO,R+12C9,1007,flatNominal,7.351005215720718,14.31693391977274,0.0,14.96527268174089,0.3730349400869908,14.956122328195196,-0.4020465926042232,-0.1557119455961675,0.8388228921908616,-0.0462901490714441,0.0188950066712219
43,LCO,R+13C1,569,flatNominal,7.377771603481031,14.337995452384032,0.0,14.985587703440045,0.3799445840455679,14.997515169674685,-0.3628551845887198,-0.1204859129253448,0.7049309654720235,-0.0505884307987672,-0.0320855557202071
44,LCO,R+13C10,517,flatNominal,7.439943739259901,14.329952923990838,0.0,15.003207596695445,0.3187087169201701,14.941063950090154,-0.4312055397354231,1.1888744096396084,0.4638443182829185,-0.0785823484396851,0.1014309231459732
45,LCO,R+13C11,408,flatNominal,7.445169494518513,14.30360849454657,0.0,14.971004478809132,0.3315074148028391,14.924611060161793,-0.40101198308310354,0.2359014321749766,0.5131620359084933,-0.0546493087902589,0.0813851411518844
46,LCO,R+13C12,442,flatNominal,7.391152831826243,14.323929873679836,0.0,14.965653099037349,0.3856114753868011,14.98697431176135,-0.363464031313534,-0.6462616607536569,0.0190702593322705,0.0351662242853921,0.1286445179878383
47,LCO,R+13C13,1073,flatNominal,7.366387415711339,14.365222828206026,0.0,15.01397138899285,0.3752028520297076,15.024088099113806,-0.3885860727555681,0.3514188135270226,0.9208467779983684,-0.01223955931612,0.108853751954437
48,LCO,R+13C14,38,flatNominal,7.390271724476209,14.30954034042098,0.0,15.017136002917612,0.2297051738375077,14.880994367376589,-0.49745499823906614,1.011185073803801,0.1930105349363328,-0.0155229274927413,0.0773692575718138
49,LCO,R+13C2,1141,flatNominal,7.400820264943889,14.356187027626303,0.0,15.082420621210783,0.2079293253666125,14.906198009261077,-0.5123243061066334,0.4768755648411037,0.8817278793352237,-0.028433317359328,-0.0391952730713085
50,LCO,R+13C3,232,flatNominal,7.391511378531993,14.344219465660224,0.0,15.026112089250736,0.2752801707354183,14.912284319977852,-0.4494943615999269,0.5634624572511985,0.1436113091647818,-0.057704893081709,-0.0124480278524729
51,LCO,R+13C4,1294,flatNominal,7.370720868097823,14.296999897128764,0.0,14.998015696783416,0.2788265438564744,14.906445831127344,-0.467174220989398,0.4206365471831725,0.4649744580379408,-0.0924237485566255,-0.021947017016068
52,LCO,R+13C5,1236,flatNominal,7.355337576892699,14.34787572664597,0.0,15.004246106689044,0.3535688708133618,15.003076291604552,-0.3994584802995301,-0.5179114870401317,0.8231531659168891,-0.0905690813240829,-0.0437888186317252
53,LCO,R+13C6,960,flatNominal,7.430520748182737,14.31392823892276,0.0,14.954735649690509,0.3904801037627364,14.966658276603408,-0.3702340875257903,0.404007704864128,0.0305280254768057,-0.0779396822457706,-0.0397405531871803
54,LCO,R+13C7,1223,flatNominal,7.359678236929726,14.330800755024748,0.0,15.007840461117196,0.2817510574661047,14.940294786486398,-0.4616950948076828,0.571154880416487,1.3001475305023835,-0.0713007371464219,0.0299754847918256
55,LCO,R+13C8,1165,flatNominal,7.391591622689363,14.35017488369223,0.0,14.978549994848356,0.3898312189245559,15.010195913690042,-0.3379804103424449,0.2908749248843367,0.5355145336746358,-0.053607926856585,0.0105747103675678
56,LCO,R+13C9,538,flatNominal,7.41475140019123,14.338623572694022,0.0,14.97339208247972,0.3755606403975097,14.955201336686324,-0.3589122091104945,0.0853647664406817,0.1369984970545482,-0.0748285545180607,0.0541130254436464
57,LCO,R+1C1,1199,flatNominal,7.372413281387782,14.306984407228356,0.0,14.945654084872793,0.3823996862294991,14.96781611444415,-0.3802137738863381,0.8406073978506619,0.8372837729944858,0.0011432006839991,-0.0997277913522612
58,LCO,R+1C10,391,flatNominal,7.401022932513494,14.347588293932944,0.0,14.995927055901094,0.3730349400869908,14.988007920100149,-0.3797948867082688,0.5877227811236649,0.7445117632901748,-0.0138816203216992,-0.0402629597322714
59,LCO,R+1C11,1055,flatNominal,7.344782777911357,14.35775543120774,0.0,14.988779747006785,0.3890508092640707,15.011862665272398,-0.3747076961411461,-0.9457010326121612,0.2279054199044401,0.0274238330917266,-0.0547680958675218
60,LCO,R+1C12,4,flatNominal,7.462310018289091,14.370584448059429,0.0,15.018923210027578,0.3730349400869908,15.01616930367393,-0.3646977438369647,0.3360687919961075,0.0300793545885906,-0.0355178288277953,-0.0637837651559716
61,LCO,R+1C13,1307,flatNominal,7.385243868538013,14.355858749155791,0.0,15.002929982602115,0.3791029323597877,15.005703308412771,-0.3715916670795232,0.8452255783650077,0.5881959951407398,0.0342195498276153,0.0387122385551973
62,LCO,R+1C14,520,flatNominal,7.449182190441413,14.33089852016128,0.0,15.003650576650369,0.3362712028404946,14.957961287016104,-0.4112067757928522,-0.0244961300921995,-0.1101317700626591,0.0242116465343548,-0.0009841327892138
63,LCO,R+1C15,434,flatNominal,7.393594149207162,14.302154172062693,0.0,14.95049293403084,0.3730349400869908,14.917860771730787,-0.43324322489340494,1.06199285729386,0.4831365395077716,-0.0278738965804891,0.0944611791271249
64,LCO,R+1C16,1031,flatNominal,7.328532989321703,14.343231936356055,0.0,14.978527552391196,0.3929979155987918,14.999633061298368,-0.3616489265950094,0.5534533600552229,0.3007495633501276,-0.0213751638466178,-0.0565809271038035
65,LCO,R+1C17,1219,flatNominal,7.401401801167204,14.32678392607145,0.0,14.9751226880396,0.3730349400869908,14.957120721034032,-0.3894855054135113,-0.7384066698487177,0.3947025909701174,0.0050039575402273,0.0082314837373179
66,LCO,R+1C18,491,flatNominal,7.446860890514158,14.324759014565602,0.0,14.975904029501956,0.3620485411814363,14.973075168558513,-0.3862167601209057,0.793523530373933,-0.0002595391316011,-0.0004340451602312,-0.0041167773511917
67,LCO,R+1C19,949,flatNominal,7.47575861460988,14.34448623345176,0.0,14.992824995419909,0.3730349400869908,15.01739016706321,-0.3721107370470209,-0.0692181692301204,0.1150038158231012,-0.0261099600674148,0.0375712014000697
68,LCO,R+1C2,625,flatNominal,7.382412415105248,14.320222861268988,0.0,14.968561623237138,0.3730349400869908,14.979975908033175,-0.3483211096296104,1.010857467377387,0.387170444879968,-0.0107603210562441,-0.1621118469093001
69,LCO,R+1C20,570,flatNominal,7.351965337898157,14.322740294890137,0.0,14.960337032982371,0.3972749274940024,14.96938355554892,-0.3532766181225562,1.312450451316456,0.1016564353756951,0.0020908616976497,0.061160645504808
70,LCO,R+1C21,853,flatNominal,7.432805258579644,14.330480076553863,0.0,14.978818838522017,0.3730349400869908,14.963789758905376,-0.3867550997018018,-0.1856382549785114,0.4923284051445768,-0.0022884587728316,0.0895417462649102
71,LCO,R+1C22,502,flatNominal,7.419750491427553,14.350403443641463,0.0,15.001748618122011,0.3751700315695648,15.000926406612306,-0.3905929169521161,0.0231712056907764,0.0045961482000229,0.05824626861026,0.1194419075384601
72,LCO,R+1C23,909,flatNominal,7.4059762141893,14.327959289861257,0.0,14.976298051829405,0.3730349400869908,14.969731397757682,-0.3615370177654231,0.4919997914342141,0.0244741681236847,0.0507959185330865,0.155442064892809
73,LCO,R+1C24,813,flatNominal,7.348768962851226,14.313807199037418,0.0,14.9572640096401,0.3823825865838433,14.9728045672192,-0.38042309653966344,0.7846241732270234,0.0035838685460344,0.0713544700776593,0.2325056914097789
74,LCO,R+1C25,542,flatNominal,7.4223535739631075,14.303406084789046,0.0,14.951744846757194,0.3730349400869908,14.96097278145631,-0.3926393364855839,0.1650805778550337,0.0724561089462573,0.0642733670488713,0.1304209122581368
75,LCO,R+1C26,111,flatNominal,7.38434589775029,14.356304404513102,0.0,15.014041969290394,0.3742244943246129,15.002883477713668,-0.3705364009281977,0.2370937734022619,0.4297220948809918,0.0451724948470111,0.1286071325384992
76,LCO,R+1C3,1220,flatNominal,7.362597335157375,14.352656204922486,0.0,15.015039997123797,0.3500708326130798,15.003468878282735,-0.3699809399774103,0.4242592013142932,1.0679107119802094,-0.0534755319588191,-0.1286873779655588
77,LCO,R+1C4,564,flatNominal,7.416695575238002,15.076920414636726,0.0,15.725259176604876,0.3730349400869908,15.725259176604874,-0.3730349400869908,-0.2079858822694025,2.9212262964866893,-0.0130172425469637,-0.1181763240931746
78,LCO,R+1C5,1293,flatNominal,7.353083686660633,14.29652840382708,0.0,14.94359376280005,0.3941603824756766,14.94569724140936,-0.3388046381427804,0.9380606179144808,0.4213287699449305,-0.0314341156198034,-0.0952988150272414
79,LCO,R+1C6,420,flatNominal,7.393476579311336,14.331112028496207,0.0,14.97945079046436,0.3730349400869908,14.96944139110367,-0.3836297629997219,0.875074699249674,1.0048730551325873,0.0102761504155255,-0.1139875494245376
80,LCO,R+1C7,933,flatNominal,7.413078061809522,14.344970481065689,0.0,14.979149814056148,0.3869478352469193,15.006661470261895,-0.3757584312476849,0.6128187095242139,0.0967479815612282,-0.0384790814140124,-0.0358419883452088
81,LCO,R+1C8,745,flatNominal,7.314854251198806,14.34852414756772,0.0,14.996862909535867,0.3730349400869908,15.004000171699667,-0.350558368409912,0.6374345005033155,0.4032302585153116,-0.0147527941851142,-0.038791714520048
82,LCO,R+1C9,1188,flatNominal,7.392835421339033,14.331549564749974,0.0,14.960327748739369,0.3889296707035405,14.974477182314198,-0.34214080910022787,0.2516205071851096,-0.2255967462505971,-0.0098484314142213,-0.0541639880382424
83,LCO,R+2C1,525,flatNominal,7.411853101896829,14.334930470480508,0.0,14.972079853959068,0.3787154534071946,15.004257396408123,-0.38003506210104654,0.1036653929185946,0.1328898434928181,-0.0206679815698236,-0.1232692308985893
84,LCO,R+2C11,85,flatNominal,7.42452844398264,14.298528614180285,0.0,14.94250147509194,0.3666191334454087,14.958422423394277,-0.3579891929686006,0.3555541078030002,-0.1271839564880401,-0.0440987173667858,-0.0578121906630847
85,LCO,R+2C13,1310,flatNominal,7.386118220560162,14.33465391395282,0.0,14.982992675920968,0.3730349400869908,14.97661678551219,-0.38105824135938265,0.964333830772924,0.4802140654172288,-0.0916609662914817,-0.0132141861063556
86,LCO,R+2C15,1154,flatNominal,7.374828450511268,14.329730073882988,0.0,14.9543457264993,0.3991737687718191,14.988168839897458,-0.3494084861670011,0.4521662338134302,0.1022399768519707,-0.0229486490300622,-0.0433500136659361
87,LCO,R+2C17,274,flatNominal,7.352123270204919,14.371088031929805,0.0,15.059595755954147,0.284060078392255,14.966715370054276,-0.4653412629543815,0.8900330841032711,0.2106731811370763,0.0178103112893023,0.0962452268946901
88,LCO,R+2C18,884,flatNominal,7.4826914069482,14.334383194345868,0.0,14.982721956314018,0.3730349400869908,14.905485767122087,-0.4842157609226119,0.5319620465210548,0.3785058548966778,0.0693543493457656,-0.0202241039980812
89,LCO,R+2C19,1128,flatNominal,7.400055973234572,14.371934388904574,0.0,15.014503083776798,0.3667705095006081,15.010013227336971,-0.3744389917672555,1.017347542271262,0.4290949446000907,0.0202732168187243,0.0680427886991122
90,LCO,R+2C2,700,flatNominal,7.432332120238591,14.320983541740116,0.0,14.969322303708266,0.3730349400869908,14.94185463531577,-0.3784775596416774,0.6230002157718317,0.5344609285127828,-0.001601774352118,-0.1178438516709542
91,LCO,R+2C20,231,flatNominal,7.419645371874107,14.33388930582956,0.0,14.98222806779771,0.3730349400869908,14.98473423437727,-0.3692373621669536,1.0779266322992602,0.669700755921523,0.0227050041704756,0.09961212985672
92,LCO,R+2C21,634,flatNominal,7.37483447344415,14.412580065917034,0.0,15.075553805544592,0.3356485519923251,15.027709700913146,-0.4106946618614937,-0.4835459263562236,0.625838703518383,0.0408340289738002,0.1053491771951429
93,LCO,R+2C22,1090,flatNominal,7.379304922790726,14.340484843751348,0.0,14.9888236057195,0.3730349400869908,15.01541000875284,-0.377068950484076,0.9945251849242792,-0.1104602423025179,0.0204435485478912,0.1255880939904745
94,LCO,R+2C23,470,flatNominal,7.397918660123361,14.321551242062538,0.0,14.95173669304666,0.4020595010395633,14.978775529459677,-0.3516398038523784,-0.0767331999585397,0.3654329357508314,0.0307246862521713,0.1409748094483786
95,LCO,R+2C24,834,flatNominal,7.362884540579201,14.335754898263154,0.0,14.984093660231304,0.3730349400869908,14.949834960718198,-0.39476979490204855,1.20293122191572,0.2206902641038964,0.0676485454669701,0.0877833033223807
96,LCO,R+2C25,513,flatNominal,7.417738108704699,14.325614488752292,0.0,14.971165895864702,0.3738839179392784,14.995158567931279,-0.34995916870590127,-0.4663509765695904,0.2179571983506019,0.085870518996934,0.1504515210169103
97,LCO,R+2C3,1389,flatNominal,7.384829069654808,14.340949302426806,0.0,14.97789538720993,0.3757680095933284,15.009533054158728,-0.35129251804426326,-0.1449094265362257,0.2012202018067813,-0.0170859805804175,-0.1091812972684965
98,LCO,R+2C4,1278,flatNominal,7.383215236366499,14.339884905836268,0.0,14.988223667804418,0.3730349400869908,15.022180003108224,-0.3165249343533427,0.7318199384534686,-0.0061959915922136,-0.0207556194627375,-0.0894511855793042
99,LCO,R+2C5,224,flatNominal,7.423709572696964,14.30807063059773,0.0,14.957556747113506,0.3742891759417356,14.952714638133484,-0.39571646345809625,-0.4196165869313484,0.1631194810972983,-0.0249058564387409,-0.0879715485412763
100,LCO,R+2C6,939,flatNominal,7.380797050041371,14.35634562579366,0.0,15.00468438776181,0.3730349400869908,15.012156245139918,-0.35994891946242835,0.4835083698709185,0.6329336217208769,-0.0371885657680226,-0.0153833240655908
101,LCO,R+2C7,718,flatNominal,7.314909199028527,14.33089058670052,0.0,14.968244168544343,0.38793623520729,14.983369056784671,-0.38664750701791456,0.476680103987226,-0.0896553564505969,-0.0521638941066824,-0.0461735458699222
102,LCO,R+2C8,701,flatNominal,7.37570974071406,14.375304530991055,0.0,15.023643292959203,0.3730349400869908,15.004144033076573,-0.4014262953630878,-0.0978914643408466,0.3654723040786568,0.0230199831437312,0.0719934535433189
103,LCO,R+2C9,1273,flatNominal,7.365277931756957,14.37230246319734,0.0,15.015674973727354,0.3829101263286846,15.03786213579837,-0.3600407256809245,0.9876307269119408,0.5643845861264534,-0.0911242371462479,-0.0706567034612086
104,LCO,R+3C1,213,flatNominal,7.397873419711942,14.36969124370972,0.0,15.031093120997324,0.3503214413347922,14.994801555893412,-0.4077999553481763,1.2247746361768732,-0.1866851483228294,-0.0004567998728238,-0.1702981129735279
105,LCO,R+3C10,24,flatNominal,7.350544837041342,14.301193201243231,0.0,14.949531963211385,0.3730349400869908,14.939179725201758,-0.37196379883402475,-0.0944639534659047,0.0518033337686594,-0.0418026587393434,-0.0401251871678427
106,LCO,R+3C11,1366,flatNominal,7.436964028265123,14.324180808300165,0.0,14.957144343164275,0.396919368962219,14.972755391259993,-0.3571213074740266,-0.124539831944707,0.6062304649712771,-0.0330894780158295,-0.0263706750649652
107,LCO,R+3C12,773,flatNominal,7.365263689516839,14.340771378750729,0.0,14.989110140718877,0.3730349400869908,14.978416493916832,-0.38161315060025,0.2222215045091436,0.3800215018830382,-0.0460697777573878,-0.0087583969625091
108,LCO,R+3C13,1059,flatNominal,7.373120572457999,14.346286446146976,0.0,14.98580404589562,0.3783223381263458,14.999276183721644,-0.3661063163715439,-0.6218957429675394,-0.127326254720793,-0.0657241571133763,0.0072579104514908
109,LCO,R+3C14,1067,flatNominal,7.379197635735784,14.348358485660992,0.0,15.049131762666027,0.2780931732114579,14.943095372007829,-0.4493537568465566,0.5243439956030078,0.2856261991309769,-0.0200239808744154,-0.0432352990839158
110,LCO,R+3C15,426,flatNominal,7.4288335305532,14.363780689126106,0.0,15.012119451094255,0.3730349400869908,15.012035321302744,-0.3744233981455511,0.9065881186668144,0.1662156543382879,-0.0172154062357368,0.0653820971930814
111,LCO,R+3C16,873,flatNominal,7.455640993026456,14.31271727693376,0.0,14.99559376270172,0.3044288930581384,14.90407488850594,-0.4431882753687291,0.1699304662571313,0.3776538413896712,-0.0286742707076144,0.0048913961750746
112,LCO,R+3C17,609,flatNominal,7.381941091466215,14.380101567614762,0.0,15.02844032958291,0.3730349400869908,14.962732407534611,-0.4750184194656247,1.036356641055153,0.7897787866457868,0.0761123840941175,-0.018384112032039
113,LCO,R+3C18,583,flatNominal,7.409519658993228,14.34769142094505,0.0,14.992487941429228,0.3792970406306832,14.986880008758316,-0.36760273815017286,0.5138461618200052,-0.277186629544799,-0.0203186027233076,0.0603738643253925
114,LCO,R+3C19,1180,flatNominal,7.342844566228273,14.38512962167304,0.0,15.03346838364119,0.3730349400869908,15.00051157045967,-0.3980303582363138,-0.4635855573704414,0.4460176467258774,-0.0124458638671186,0.106196777864133
115,LCO,R+3C2,6,flatNominal,7.42057361228292,14.3159964312831,0.0,14.96433519325125,0.3730349400869908,14.962009854223286,-0.3427511740407688,0.7730167773055481,-0.1693206991789973,-0.0169391976054299,-0.1093345181861168
116,LCO,R+3C20,234,flatNominal,7.421503018302324,14.308115083146587,0.0,14.968734233523952,0.3613601534402991,14.941982976508118,-0.3871319935424695,0.4120786662167921,-0.1155770485808996,-0.0049660957738755,0.1088764161359926
117,LCO,R+3C22,427,flatNominal,7.449369532741693,14.317990665919693,0.0,14.9843248212307,0.338753955124036,14.935865688003886,-0.4016203209974057,0.2560426049221042,0.1258465169974135,0.0433894434677025,0.1312037994485587
118,LCO,R+3C23,850,flatNominal,7.405187984831034,14.333516156429395,0.0,14.981854918397548,0.3730349400869908,14.912951467931144,-0.4842989566682631,0.524993997704974,0.5965210124677169,0.0474249459236451,0.1207664386912369
119,LCO,R+3C24,1283,flatNominal,7.3799139095053725,14.316416198855046,0.0,14.976521380424677,0.3846675687727019,14.96738815244271,-0.3548740327791461,1.144049511220166,0.2692499166874708,0.0187720872818987,0.1374453671435683
120,LCO,R+3C3,767,flatNominal,7.387620564015065,14.374548895615082,0.0,15.021658015230928,0.3724609220845524,15.019373885698494,-0.35636338624835046,0.5635385218738342,-0.1210259879532976,-0.0292480684764071,-0.0575636408487387
121,LCO,R+3C5,602,flatNominal,7.456123748724163,14.353959284923482,0.0,15.02133424681713,0.3607792574317818,14.988817423575378,-0.3801523151477162,0.5035785064727305,0.5209031618766866,-0.0126181854020558,-0.0368147857898079
122,LCO,R+3C6,553,flatNominal,7.333245797672129,14.333404895449116,0.0,14.981743657417264,0.3730349400869908,14.977149661858215,-0.3658407472671455,-0.9870653946904576,1.082569827427187,-0.0531482097802034,-0.0195891226470107
