,site,id,xWok,yWok,zWok,holeID,col,row
0,UW,F8,44.53456697558144,-0.04769860802309722,143.1,R0C16,16,0
1,UW,F17,22.354811171906135,39.106281171968305,143.1,R+2C14,14,2
2,UW,F16,-22.30766706722705,38.7204949931528,143.1,R+2C12,12,2
3,UW,F7,-44.645409806928086,0.21913010604420435,143.1,R0C12,12,0
4,UW,F0,-22.300605393172944,-39.05870273303849,143.1,R-2C12,12,-2
5,UW,F1,22.36430411984051,-38.93950493010363,143.1,R-2C14,14,-2
